1,8.8106744,8.848756,53.9568663081384,8.8406944,8.8538872,8.861644,8.8686424,8.8746544,8.8836088
2,9.5196992,9.5748264,36.8233938962984,9.5687592,9.5757424,9.5826584,9.58986,9.5995856,9.6067432
3,8.0035136,8.0414952,53.3079807064471,8.0346176,8.0435688,8.052524,8.0605832,8.0574552,8.0684328
4,8.738604,8.774436,55.9581435588314,8.7662744,8.7743792,8.7823384,8.7903448,8.7982832,8.8103936
5,8.7770976,8.8151312,52.935830423625,8.8082736,8.8156696,8.8232192,8.8292376,8.8361336,8.845528
6,9.464732,9.5308096,30.4073846507743,9.5305368,9.5366104,9.5446064,9.5516152,9.5576488,9.567644
7,8.065436,8.1033848,54.0890779155064,8.098452,8.105388,8.1142624,8.1203736,8.1283328,8.140284
8,8.6553928,8.69238,55.0097655405107,8.6853752,8.6932384,8.7013976,8.7093304,8.7162768,8.7292792
9,8.8657816,8.9027472,54.8672008570126,8.8968064,8.9038824,8.9108856,8.917996,8.9218776,8.93142
10,9.5147928,9.5606616,43.9643330542774,9.555568,9.5626064,9.569612,9.576628,9.5836728,9.5935704
11,8.0440296,8.0851048,48.7633219071363,8.080268,8.0892816,8.0972088,8.1052952,8.1133424,8.1242728
12,8.7224824,8.7583064,56.8913968289417,8.7513544,8.7602464,8.7682808,8.777304,8.78428,8.7973576
13,8.9008096,8.9377752,54.2473434760963,8.9341168,8.949712,8.9586344,8.9657848,8.96848,8.9788544
14,9.4225296,9.473668,39.3419817593047,9.468604,9.4746072,9.4815816,9.4895936,9.4956184,9.504668
15,8.073472,8.1102928,55.390942076219,8.1032776,8.1113144,8.1193424,8.1272936,8.1265848,8.1362936
