1,8.8280976,8.8650448,54.6902931751253,8.8581584,8.8651088,8.8721176,8.877988,8.8848416,8.893756
2,9.5391672,9.5779896,51.9504100725344,9.56198,9.5669496,9.5669152,9.573812,9.5809016,9.58982
3,8.0544104,8.0965616,47.6022319649271,8.090628,8.0986568,8.106564,8.116572,8.1265488,8.1356368
4,8.7318008,8.7667688,58.1436170212779,8.7465408,8.7524792,8.7616344,8.7694968,8.776428,8.789568
5,8.839656,8.881964,47.3581592133873,8.8820776,8.883016,8.8970032,8.901028,8.9071632,8.9160232
6,9.4740696,9.5249976,39.485151586553,9.5231432,9.5299152,9.5440248,9.5469488,9.5548216,9.5688648
7,8.0405336,8.0886184,42.2223280537718,8.085544,8.0954992,8.1075632,8.1146456,8.1245776,8.1375848
8,8.7056168,8.7414536,57.3136273327972,8.7345744,8.7424568,8.7495072,8.7585976,8.7665624,8.7784832
9,8.829944,8.8780096,42.7404630338528,8.8719328,8.8799048,8.8858512,8.8929432,8.8991208,8.9089752
10,9.4939224,9.5399288,44.2587553036104,9.538948,9.5499768,9.5679512,9.5679152,9.582904,9.5919224
11,8.0354816,8.0775392,48.286231263791,8.0735792,8.0825912,8.0904312,8.0994608,8.1073944,8.118448
12,8.69864,8.7366152,53.1110040236786,8.7355584,8.743628,8.7525112,8.761424,8.7704976,8.7844632
13,8.8035832,8.8426904,51.2324482448243,8.8399512,8.8539568,8.8658544,8.877888,8.8848816,8.893912
14,9.499856,9.5398896,50.4883248071607,9.5348712,9.5419312,9.5499496,9.5579192,9.5657512,9.5747584
15,8.063588,8.103644,50.6346564809269,8.0986744,8.1076288,8.1155832,8.1234832,8.1305688,8.141544
