1,8.8262192,8.8718,33.3599015374896,9.1230064,8.9661312,8.993196,9.0099856
2,9.4096168,9.4394816,51.1561905654812,9.434508,9.4505864,9.4645432,9.4774552
3,8.0609624,8.0897816,52.8976376859854,8.0834704,8.1024,8.1184632,8.1343952
4,8.6324888,8.6592504,56.8084793136464,8.6517136,8.668228,8.6852576,8.7003328
5,8.8789456,8.906924,53.8044705915987,8.9020648,8.918,8.9309632,8.9441336
6,9.9005248,9.9012584,18.9318429661882,9.9008616,9.9000168,9.9000168,9.9001192
7,7.973284,8.0082968,43.1082118539499,8.00338,8.0252848,8.0452192,8.0633112
8,8.714588,8.7412608,57.2458309588793,8.7342568,8.7512976,8.7673064,8.7821528
9,8.7920224,8.8209832,53.588388442308,8.8171536,8.8338672,8.8490672,8.8629232
10,9.4246216,9.45548,50.1261374536599,9.4505008,9.4655528,9.4795264,9.4935112
11,8.1681848,8.1999912,48.4117787615088,8.1934144,8.2124088,8.229384,8.2453208
12,8.7056568,8.732468,56.9783896282131,8.7253176,8.7412168,8.7582968,8.7742768
13,8.8524808,8.8803504,53.9222809082318,8.8761224,8.891968,8.9040232,8.9169392
14,9.4696304,9.5275432,26.2396326891462,9.526624,9.5406232,9.554588,9.5683936
15,7.6604072,7.704516,34.0740169762042,8.0644824,8.0823512,8.1003712,8.1160488
