1,9.2261736,9.2551936,53.1018056512733,9.251648,9.2668096,9.2792616,9.2909616
2,9.4866168,9.5165064,50.9510197526888,9.5125856,9.5275608,9.5422832,9.5426136
3,7.9246432,7.956684,46.9155701480614,7.9556216,7.9744912,7.9915528,8.0064632
4,8.638612,8.66534,56.7629152948212,8.6573584,8.6742712,8.6913072,8.7062704
5,8.7785264,8.8086272,51.4739342475954,8.8031904,8.8185752,8.8316896,8.8436312
6,9.4936216,9.5256792,48.1158102914755,9.5206872,9.535676,9.550344,9.5635736
7,8.0037656,8.0326008,52.5502857618441,8.0266816,8.0447192,8.0607856,8.0766024
8,8.7265024,8.7533272,57.3137768035549,8.7463104,8.7643936,8.7785784,8.7955416
9,8.8155728,8.8434872,53.8174777175933,8.8486432,8.864632,8.8786592,8.8925888
10,9.4036264,9.4334792,51.0761938578618,9.42862,9.4435048,9.4575464,9.4715064
11,8.0596056,8.0895752,50.9282739843021,8.0856688,8.1034272,8.1195232,8.1345768
12,8.6786024,8.7224472,35.5267625807404,8.715324,8.7313552,8.7474592,8.763428
13,8.7896912,8.8186744,52.900487178778,8.8137752,8.8287232,8.8427256,8.8557392
14,9.4954488,9.5576504,24.5593425249512,9.5536872,9.5686504,9.5834968,9.5965112
15,8.0569096,8.0857272,52.558103381267,8.0785912,8.0965752,8.1146072,8.1296064
