1,8.7956512,8.834684,51.951415220021,8.8188648,8.8323104,8.8373008,8.8433912,8.8535216,8.8645264
2,9.4105896,9.4407656,47.1632953340389,9.4405864,9.4407,9.4405592,9.4404824,9.4405328,9.4412312
3,8.1454808,8.1874576,48.6491014083965,8.1813656,8.1913368,8.2005936,8.2095272,8.2175696,8.2295032
4,8.749576,8.7602784,57.0449618777026,8.7603288,8.7603816,8.7608736,8.761264,8.7611264,8.7611736
5,8.912092,8.9542832,48.2427804850285,8.950024,8.9582392,8.9653096,8.9732512,8.9802544,8.9809336
6,9.44086,9.4414456,-28.629098360701,9.4413224,9.4413032,9.4413368,9.4412752,9.4412728,9.4412472
7,8.1716304,8.210652,52.6959427599075,8.2044896,8.2126304,8.2156016,8.2246536,8.2326712,8.2446312
8,8.7404872,8.76032,56.9849340486477,8.7603872,8.7604376,8.7603384,8.760868,8.7611904,8.7612024
9,8.765728,8.82498,34.5499527442107,8.8209736,8.8288096,8.8356664,8.843752,8.8488376,8.8675376
10,9.4407032,9.4413264,-22.7734274711277,9.4413216,9.441272,9.4412384,9.441264,9.4412872,9.4411672
11,8.154492,8.2006208,43.976266453929,8.197632,8.2066984,8.2146232,8.2236792,8.2327264,8.2437368
12,8.7315592,8.7603456,48.5524622738493,8.7603608,8.7603224,8.7602976,8.7605752,8.7607872,8.7610872
13,8.8118744,8.8489096,54.1915583012917,8.8439752,8.8539568,8.8590104,8.864848,8.8728528,8.8821384
14,9.4334776,9.440528,51.0503801202719,9.4405032,9.4401784,9.4411944,9.4410464,9.4412304,9.4413048
15,8.168852,8.207692,52.4348094747677,8.2008184,8.2098008,8.2116624,8.2206224,8.2285848,8.2415528
