23.69	93.86		
21.63	103.51		
33.63	131.45		
56.21	177.49		
98.07	237.10		
180.03	299.21		
290.67	346.65		
403.92	348.61		
602.16	286.30		
665.37	212.60		
701.79	157.68		
719.34	109.51		
731.53	89.81		
735.93	69.17		
740.39	59.61		
756.55	63.18		
748.10	67.31		
753.71	80.49		
744.57	112.40		
765.86	148.90		
781.71	195.31		
795.80	273.35		
817.85	380.10		
859.29	555.15		
898.67	756.13		
960.60	1065.23		
