Process,Time,Ewe,I,freq,|Ewe|,|I|,Phase Zwe,Ewe,I,|Ece|,|Ice|,Phase Zce,Ece,t,|Z|,
1,,,,1000031,0.0360611,0.0002169436,-1.674122,-0.09571271,2.052236E-06,0.0004450381,0.000283317,-0.4403109,6.988922E-05,1.618,166.223387092313
1,,,,869749.9,0.04197831,0.0002202176,-1.656254,-0.0953674,1.216498E-06,0.0004550655,0.0002790419,-0.4079109,0.000100873,1.988,190.62195755471
1,,,,756468.7,0.04873443,0.0002235983,-1.64041,-0.09514808,1.221717E-06,0.0004707829,0.0002714717,-0.4051742,9.600289E-05,2.357,217.955279624219
1,,,,657937.4,0.05648931,0.0002256385,-1.628089,-0.09497198,1.486567E-06,0.0004743813,0.0002670751,-0.3861796,6.938542E-05,2.726,250.353153384728
1,,,,572234.3,0.06537199,0.0002275059,-1.616227,-0.09480846,8.711321E-07,0.0004812142,0.0002627695,-0.3725832,8.592688E-05,3.095,287.341954648209
1,,,,497703.1,0.07548227,0.0002293571,-1.605235,-0.0947163,1.284715E-06,0.0004980305,0.0002605879,-0.3261239,8.063696E-05,3.465,329.10369899166
1,,,,432875,0.08706804,0.0002305197,-1.594685,-0.09467143,1.929225E-06,0.0005131263,0.0002591966,-0.2683154,9.264422E-05,3.835,377.703250524792
1,,,,376500,0.1003766,0.0002322772,-1.586151,-0.09461306,1.774341E-06,0.0005234151,0.0002575302,-0.240047,6.812592E-05,4.204,432.141424126001
1,,,,327453.1,0.1155902,0.0002332055,-1.579086,-0.09463765,2.596101E-06,0.0005378079,0.0002563827,-0.1871967,7.585086E-05,4.574,495.658121270725
1,,,,284796.8,0.0744682,0.0001503685,-1.870078,-0.09455275,2.294354E-07,0.0008911917,0.0003390215,0.4046512,8.365977E-05,5.023,495.238031901628
1,,,,247703.1,0.09456312,0.0001619578,-1.836165,-0.09451718,2.317925E-07,0.0009048145,0.0003564477,0.4548604,8.105679E-05,5.392,583.875058811616
1,,,,215437.5,0.1193519,0.0001743822,-1.803882,-0.0944856,1.793066E-07,0.0009037885,0.0003759553,0.5101139,9.885776E-05,5.761,684.427080286864
1,,,,187375,0.1495015,0.0001871654,-1.773466,-0.09447835,2.484356E-07,0.0009157364,0.0003873626,0.5857522,7.988126E-05,6.131,798.766759240757
1,,,,162968.7,0.1855492,0.0001997538,-1.744659,-0.0944569,2.663679E-07,0.000905922,0.0004036591,0.6117561,8.517117E-05,6.5,928.889462928865
1,,,,141750,0.2278479,0.000211642,-1.717932,-0.09444658,2.396855E-07,0.0008943272,0.0004178883,0.7110453,9.944552E-05,6.87,1076.57223046465
1,,,,123281.2,0.2765168,0.0002222447,-1.694452,-0.09444435,2.400972E-07,0.0008749144,0.0004243461,0.7383068,7.92935E-05,7.239,1244.19974919537
1,,,,107234.4,0.3311858,0.0002307887,-1.672971,-0.09442787,2.068511E-07,0.000855039,0.0004264119,0.8294113,8.18125E-05,7.608,1435.0173990321
1,,,,93265.62,0.3911943,0.0002367323,-1.653517,-0.0944243,2.334594E-07,0.0008190759,0.0004274087,0.9247111,9.692652E-05,7.978,1652.4753909796
1,,,,81109.37,0.4553273,0.0002395838,-1.636179,-0.09439077,1.644995E-07,0.0007631467,0.000426912,1.017292,8.752224E-05,8.347,1900.49285469218
1,,,,70546.87,0.5217978,0.0002390411,-1.621052,-0.094404,2.420237E-07,0.0007291785,0.0004078514,1.13312,7.266012E-05,8.717,2182.8790111826
1,,,,61359.38,0.5886202,0.0002349243,-1.60733,-0.09440904,2.615633E-07,0.0006508047,0.0003991346,1.256103,9.717842E-05,9.088,2505.5739231744
1,,,,53359.37,0.6535929,0.0002274291,-1.595293,-0.09440187,1.996897E-07,0.0005824578,0.000379696,1.390949,9.323198E-05,9.457,2873.83144900982
1,,,,46421.88,0.7111954,0.000215857,-1.585499,-0.09440317,2.224083E-07,0.0005246776,0.0003457284,1.571494,9.012521E-05,9.826,3294.75254450863
1,,,,40375,0.767173,0.0002030499,-1.573906,-0.09438816,1.954821E-07,0.0004335878,0.0003188468,1.785121,9.633876E-05,10.195,3778.24859800473
1,,,,35109.38,0.8172474,0.0001888481,-1.56524,-0.09440032,3.083275E-07,0.0003749334,0.0002796539,1.991369,9.642272E-05,10.564,4327.53837608109
1,,,,30531.25,0.8589686,0.0001733715,-1.557213,-0.09438045,1.745953E-07,0.0003269971,0.0002364285,2.226151,9.499529E-05,10.933,4954.49713476552
1,,,,26562.5,0.8932971,0.0001575041,-1.550436,-0.09438359,1.528106E-07,0.0002784765,0.000193361,2.522868,8.936951E-05,11.302,5671.57997791804
1,,,,23093.75,0.9211307,0.0001418634,-1.544058,-0.09437785,1.54044E-07,0.0002366742,0.0001577059,2.807053,8.391168E-05,11.672,6493.08207754784
1,,,,20093.75,0.9430102,0.0001269468,-1.53838,-0.09436738,1.21638E-07,0.0002196966,0.0001294796,3.052716,9.709446E-05,12.041,7428.38889991713
1,,,,17468.75,0.9601221,0.0001128962,-1.53276,-0.09437978,2.054993E-07,0.0002046482,0.0001092195,-2.979379,0.0001095215,12.41,8504.46782088325
1,,,,15195.91,0.9731582,0.0001000444,-1.528341,-0.09437235,1.876607E-07,0.0001893111,9.331061E-05,-2.753623,0.000105911,12.799,9727.26309518574
1,,,,13219.16,0.9830111,8.83333E-05,-1.52261,-0.09436606,1.538535E-07,0.0001826444,8.207888E-05,-2.573378,0.000110865,13.232,11128.431746578
1,,,,11516.7,0.9903151,7.793204E-05,-1.518369,-0.09435452,1.668112E-07,0.000155986,7.265898E-05,-2.474208,0.0001102772,13.72,12707.419182149
