121.1398377989021400	122.1690738709603600
212.7822801064385500	221.8843277728081500
549.8125051614238100	67.6358227702410350
282.5728681534620300	-346.5709721716479000
-11.0092369947574480	-926.1395758548283100
532.6485572252604500	253.1147211786347400
654.5194755841896500	-755.1717069422185200
-832.8968307606921800	-2471.1303161813025000
1048.5824412535214000	-1083.7669175020906000
626.6721126074109000	-2183.8856760444505000
1072.4350276247992000	-1590.2055708657685000
44.1561377604406360	-5048.9836563256540000
479.3501181964869000	-926.0763772304861700
1254.4066108686659000	-711.8598905933098400
828.7685250013260000	1895.1130388166559000
4925.4328454181050000	591.6249017264505000
575.6203811064441400	365.8066138754540500
-38.1657286013739490	-486.5472984069949100
372.3558456662098600	-13.9409205252451880
184.8416784113933000	-194.8174424080103500
349.8331567323218100	-28.2240972698394120
976.7344745122359200	-182.6383407770179300
59.8030225715059910	-189.0223914922455600
258.2270859012639900	-225.8709754910384200
-383.4819024730318800	-337.0021901891585700
893.5219822080501900	-1102.9525423707410000
58.9998545084963130	-511.0326302437362100
-223.3499795695396700	-863.3776474995842100
-248.3060116623021000	-358.9088185409088400
478.5636801607714700	-432.9111127845949300
599.8691660151411000	-1144.6198219698688000
-55.9094272725315730	-634.6745944421852500
-187.0321096134836700	-713.9790101150842900
-132.7748996279465500	-967.2589697298757300
-298.7912369745784000	-1197.7607122105587000
-319.0551922381164900	-1334.8559706851031000
-434.9914745053837900	-1629.9721830066658000
-358.0086237450358900	-1685.3824115544057000
-445.5363152754512700	-2055.3478345057506000
-482.4272588779134600	-2842.7534245780903000
-455.8295590906365100	-2812.5165197631090000
-626.9156594544164100	-3167.2226603156410000
-586.9122880900162000	-3843.7398338681314000
-1405.5403683999966000	-4776.4333915569778000
-646.0345975942481100	-5424.0237786675398000
-2007.7407517850929000	-6768.4900386282306000
-1868.7451833772095000	-6908.5159173387674000
-1891.7220924744734000	-7660.1914733891717000
-1828.5787735081476000	-9308.4625934867927000
-2465.3253754823622000	-10535.9304904682740000
-1732.9715559616450000	-11686.0851875601040000
-3170.6114336131263000	-15240.1310657898590000
-2514.5674681406454000	-16250.2440037695520000
-3941.2166461938473000	-20079.0763317397940000
-2287.0049592396108000	-22772.5196486786410000
-4452.3297618367915000	-27227.5019450486580000
-2022.1443429893532000	-31509.5713904327130000
-26878.3430922931260000	-55119.5321688885090000
-31763.6743668656750000	-61627.3387258422150000
15395.8939301192600000	-78927.6521393170700000
1783.2632460995881000	-96856.4364215746320000
152936.5049065728400000	-51380.9926381992190000
-39505.9567303629740000	-131078.1746786673300000
-31282.2222216402660000	-128506.0082027197600000
-22691.2525036579140000	-145671.9728733973800000
-62714.7278657011560000	-155512.5605197133300000
1294272.3306664319000000	1154394.7305068504000000
6206084.2713665115000000	6549382.7705001356000000
3751442.0256463783000000	-2345393.6096262331000000
31243684.6601449290000000	-24227657.7469031620000000
3355893.8601139886000000	8951047.0956403967000000
3759492.0085568628000000	10892916.8852065320000000
1110102.9253628049000000	9900789.7757451702000000
1720777.4812610049000000	9523307.5042664278000000
1666554.0737943398000000	9400455.0434436966000000
1079883.6053501877000000	10478419.0036984220000000
1185928.9833914964000000	9065346.7315888125000000
1160339.6577891768000000	9788263.2046738658000000
-2188980.2996324194000000	11319669.1134771740000000
8517966.7944743372000000	8834845.9170797970000000
183273.9373421969900000	10549916.8875894250000000
2000296.0296660496000000	11405967.6768456920000000
2786682.4528192892000000	-4313476.4342759801000000
-7203691.1338700932000000	9744265.0310770907000000
24008374.4140517860000000	3599958.8395280191000000
-706289.5696621994700000	28176159.1554394480000000
6440247.6004995508000000	5602968.8585115355000000
5515137.1585822450000000	4311152.7401634222000000
7911397.8522288483000000	-6464849.8299426995000000
9175985.0694721378000000	-2603701.8204985196000000
10922738.7035797930000000	-4767685.8580896491000000
7077120.3936586343000000	-1223065.2861619529000000
9643064.1743866131000000	-3539228.9506058656000000
4540304.6607336430000000	-3208570.8815983245000000
6541433.7355814604000000	-3796598.7032370018000000
5248778.5677949963000000	-3212201.7103829416000000
7467046.8739993311000000	-2194388.9535026196000000
4341795.8026022734000000	-657589.2332299657900000
14845214.1036583450000000	-9045665.5443254113000000
22935894.4159576450000000	-3032791.9683342376000000
