1,9.0031936,9.076268,55.1254994909289,9.0752584
2,9.6459832,9.7218504,53.3118607250569,9.720796
3,8.2177992,8.2896496,55.8727467070464,8.2896032
4,8.848948,8.9168184,58.9621779155564,8.916844
5,9.0020936,9.0760312,54.682353768584,9.0712536
6,9.650916,9.7258104,53.6488121942363,9.7220152
7,8.2067,8.2795376,55.5173207244612,8.275576
8,8.8479368,8.9159928,59.0802750675911,8.9129304
9,9.0092888,9.082316,55.451081240962,9.07828
10,9.6469128,9.7227336,53.0799886047108,9.7198376
11,8.2037112,8.2765408,55.2197622944528,8.2747128
12,8.8519024,8.9208056,58.5746525560502,8.9187968
13,9.0052792,9.0782328,55.3205050881657,9.0752096
14,9.6439768,9.7199096,53.1539308441158,9.71582
15,8.1628728,8.2376872,53.5183012895918,8.2358344
