1,8.8578896,8.8858296,53.9724982104525,8.8809336,8.8968408,8.9117472,8.9237368
2,9.4136872,9.4455608,47.4429872998331,9.4405568,9.4555128,9.4704984,9.4844808
3,8.0575488,8.098608,36.9522835320697,8.0935512,8.1074904,8.1204032,8.1115736
4,8.7529696,8.7787736,58.5043481630777,8.7709504,8.787292,8.8053376,8.826348
5,8.8576896,8.8855784,54.3291572244065,8.880504,8.89478,8.9106968,8.9228256
6,9.4995992,9.529544,50.9916245892457,9.5244704,9.5405696,9.5545688,9.568432
7,8.0766152,8.1063864,51.4290589563085,8.1004816,8.1183,8.1352832,8.150372
8,8.693436,8.731376,40.4923668950986,8.7233304,8.740324,8.7573528,8.772396
9,8.8526864,8.88166,52.9796366347287,8.8766648,8.8926904,8.9066984,8.9195968
10,9.4785432,9.5116008,45.4996914476559,9.5075672,9.5226184,9.5362528,9.5505344
11,8.081452,8.1194712,40.6417599528669,8.118508,8.1354872,8.1504336,8.1654712
12,9.6326256,9.6697496,41.0703156987409,9.6677496,9.6746936,9.6826552,9.6886976
13,8.8767384,8.9056352,52.5173375598681,8.9025376,8.918612,8.9347648,8.9496528
14,9.4985296,9.5465792,31.2186781991938,9.54254,9.5576544,9.5722968,9.5865368
15,8.0825032,8.1103224,54.9419537585558,8.1033576,8.1212968,8.1373896,8.1533784
