1,8.8837968,8.9218584,53.7864934737388,8.9139696,8.9218024,8.9295264,8.9366584,8.9436536,8.953684
2,9.5126544,9.5557848,47.1279376031766,9.549684,9.5508584,9.5587552,9.5657104,9.5726704,9.5816936
3,8.086588,8.1234032,55.3441730589547,8.1164184,8.1242744,8.1332944,8.1323952,8.1373608,8.1473136
4,8.7264856,8.7622976,57.0864626382219,8.7543256,8.762284,8.772412,8.7813176,8.7882712,8.8012176
5,8.9078464,8.945872,53.9873453673326,8.9409112,8.9519656,8.9626712,8.9705496,8.9765432,8.9885904
6,9.4915336,9.5325784,49.1422445717851,9.526536,9.5335288,9.540508,9.5475496,9.5556272,9.565516
7,8.0144864,8.0533544,51.7173098693002,8.0483256,8.0593968,8.0682888,8.0773544,8.0863344,8.0992056
8,8.695364,8.773404,25.7326934905178,8.7724376,8.778368,8.7874472,8.795352,8.8024208,8.814424
9,8.7812328,8.8201952,52.3983892162689,8.8133968,8.8204248,8.8273736,8.8335448,8.8404696,8.8495128
10,9.4956416,9.5387472,46.686476931073,9.5337584,9.5409496,9.5506592,9.5566368,9.5635408,9.5745824
11,8.0945592,8.1303232,56.7409350184566,8.1253496,8.133296,8.1401984,8.1482248,8.1552384,8.1672912
12,8.7185464,8.7533336,58.8965539048841,8.7454024,8.7532224,8.7623008,8.7703696,8.7783152,8.7902496
13,8.8777272,8.9157192,53.4093651295022,8.908988,8.9168536,8.9240648,8.9310904,8.9377928,8.947304
14,9.486724,9.5266304,50.9401750095228,9.5215752,9.5275488,9.5346184,9.5416376,9.5485784,9.5585752
15,8.086428,8.1222936,56.2701864739455,8.117236,8.1233416,8.1311912,8.139332,8.1462704,8.1573272
