1,9.0035528,9.0766104,55.060253827117,9.0754992
2,9.6469304,9.7218536,53.4321598650359,9.7208984
3,8.2227736,8.2936504,57.0444546029161,8.2926408
4,8.8419192,8.9121112,57.7628533166169,8.9109184
5,9.0023184,9.0752816,55.1978257532563,9.0723224
6,9.6490664,9.7249208,53.4106762429082,9.721908
7,8.20074,8.2767456,53.1126101234644,8.274704
8,8.8482896,8.917288,58.616405597811,8.9160032
9,9.0073496,9.0804104,55.382618312419,9.0764472
10,9.644928,9.7218696,52.4214677105756,9.7188824
11,8.1907904,8.2666608,52.9004723844864,8.2627376
12,8.851272,8.9201904,58.7306437758282,8.9171584
13,9.0002824,9.0742872,54.0690657903265,9.0732912
14,9.6429472,9.718876,53.2756845887201,9.716844
15,8.158604,8.2336752,53.4467572118202,8.2327336
