1,8.907008,8.9271088,51.8512397516522,8.9211448,8.9059608,8.893052,8.8779672
2,9.5265664,9.5504936,43.9649269450681,9.5462216,9.5325848,9.5175864,9.5016224
3,8.0937184,8.1147936,48.778564378985,8.1108344,8.091564,8.0745688,8.0485776
4,8.7845448,8.8023056,57.8458177559583,8.8003064,8.7832136,8.7672496,8.7491728
5,8.8460864,8.8649584,52.9925922000848,8.86306,8.8490104,8.834988,8.8199056
6,9.5325976,9.553516,49.1228201009653,9.5504904,9.5354728,9.5215768,9.5056272
7,8.1095224,8.1364816,37.8432149321934,8.1344672,8.120436,8.1054456,8.086532
8,8.759516,8.7833144,42.9933020707266,8.781372,8.765308,8.7493208,8.73126
9,8.902564,8.9215448,52.7353430835382,8.9184896,8.904316,8.8908128,8.8749624
10,9.5326432,9.5535568,50.2150179787313,9.5494472,9.534508,9.52062,9.5045928
11,8.1365872,8.1554232,55.5126141431293,8.1523792,8.1363472,8.1193192,8.1013816
12,8.7413608,8.7674368,38.428785089738,8.7653288,8.7503392,8.7344024,8.716328
13,8.7559664,8.7790472,45.3559148729667,8.7621416,8.7569488,8.740096,8.7241112
14,9.5426424,9.5666,43.1968310682219,9.5645312,9.5494008,9.5356944,9.5196552
15,8.039236,8.0592488,52.2178605692358,8.0552616,8.0372664,8.018236,8.0002352
