1,8.954984,9.0269088,56.1976286343517,8.953884,8.947964,8.940136,8.9320408,8.9250808,8.917076,8.9090456
2,9.647816,9.722744,53.7113709160795,9.6467864,9.6418128,9.6337472,9.6257112,9.6178304,9.6107696,9.6028496
3,8.223152,8.294104,57.2002311421805,8.2217312,8.216776,8.2078056,8.1986592,8.1886976,8.1796824,8.169644
4,8.8577904,8.9256608,59.3190197788739,8.8570416,8.8518328,8.842624,8.8339752,8.8259392,8.8182024,8.8089392
5,8.992016,9.0641064,55.6350720761707,8.9890224,8.9852784,8.9782168,8.9712296,8.9651064,8.9571784,8.9491512
6,9.6367752,9.7127104,53.0299202477902,9.6337048,9.6287896,9.6217576,9.6148072,9.6077688,9.6008088,9.5937368
7,8.2227,8.293588,56.7460783207313,8.2197512,8.21562,8.2066832,8.1986344,8.190476,8.1805848,8.1715912
8,8.8508784,8.9198168,58.7515753194152,8.8494192,8.8452504,8.8369008,8.8291208,8.8219016,8.813388,8.8048928
9,8.9911744,9.0641224,54.9454241377418,8.9880792,8.9849848,8.9779512,8.9710136,8.9642728,8.957132,8.94914
10,9.6358776,9.7127264,52.6716071038203,9.633752,9.6297624,9.6226512,9.6148168,9.608844,9.6017608,9.5938368
11,8.2136816,8.2855816,55.9809012517376,8.2106808,8.2065392,8.198576,8.1896216,8.181508,8.1715256,8.1634464
12,8.8482272,8.91712,58.7278699660919,8.8475,8.8423704,8.8354408,8.828012,8.8194616,8.8117688,8.8034424
13,9.007092,9.08022,55.3236297998027,9.0029696,8.9990528,8.9930096,8.9860216,8.9793184,8.9721768,8.9640112
14,9.6288464,9.70468,52.8370062874509,9.6247288,9.6217568,9.6147376,9.6077464,9.6018344,9.5948288,9.5867512
15,8.208588,8.2805112,55.7204851841975,8.2074592,8.202612,8.1954928,8.1864768,8.1775352,8.1684688,8.1595784
