1,8.8309152,8.849836,53.8739905289415,8.8451,8.8311944,8.8161136,8.801152
2,9.4477432,9.4821,29.1296686536571,9.4680056,9.4519208,9.4368328,9.4185952
3,8.0465528,8.0663472,52.6248231823181,8.0613616,8.0423928,8.02342,8.0044184
4,8.667904,8.6867832,53.0675240476273,8.68448,8.6703736,8.6563152,8.6395128
5,8.7909464,8.8100008,52.9055546225546,8.802428,8.7878776,8.7740696,8.7618248
6,9.4305488,9.4547568,42.5073942498351,9.452652,9.4396464,9.4206504,9.4046664
7,8.03958,8.0594328,52.1215949387521,8.047544,8.031612,8.0124744,7.9956864
8,8.6746256,8.6933248,55.4019316334431,8.690388,8.6745408,8.6573112,8.6394416
9,8.8382328,8.8583024,52.3590604695676,8.8553176,8.84324,8.829316,8.8133208
10,9.4635792,9.4917184,35.636087735259,9.489596,9.4776312,9.4587872,9.448636
11,8.04556,8.0653528,52.7341861687094,8.0445648,8.0276248,8.0105896,7.9925848
12,8.6567392,8.6745464,56.9260186890695,8.6754656,8.6595488,8.643492,8.6253672
