1,8.754972,8.7999568,45.3261946257403,8.793484,8.8167416,8.8348344
2,9.3998712,9.4577976,34.6692043696832,9.453748,9.4766944,9.4958472
3,7.977344,8.0173504,51.0556660934259,8.0114424,8.0385656,8.0634648
4,8.6337224,8.668428,58.3826644691337,8.6595024,8.6845304,8.7073984
5,8.7637432,8.8087664,45.2495735531911,8.8018704,8.824836,8.842916
6,9.3987944,9.4449256,43.9884329911214,9.4456984,9.466752,9.4896792
7,7.9804968,8.020452,50.5405754444972,8.0166616,8.0435496,8.0704624
8,8.6367064,8.672508,56.6629089202701,8.6654712,8.6904624,8.7144136
9,8.7692128,8.8071352,52.8727612176454,8.8021528,8.8241144,8.8431872
10,9.4097648,9.453828,45.6585404600664,9.4518104,9.4738696,9.49576
11,8.041628,8.080444,52.2769785655391,8.0764376,8.1033376,8.1263264
12,8.6235864,8.6584904,57.7495358698157,8.6544808,8.6814864,8.7074392
13,8.7798328,8.8259544,43.6480477693738,8.8121128,8.834304,8.8534888
14,9.398796,9.4587568,34.0272344598477,9.4557784,9.478748,9.5006968
15,7.9983376,8.0435704,44.4017527104226,8.0454264,8.0693408,8.0923896
