1,8.761992,8.8010104,51.6117831587151,8.7950376,8.817256,8.8353416
2,9.38968,9.431716,47.7156151869831,9.429704,9.4518352,9.4737432
3,7.9735656,8.011388,52.8994564067847,8.0102752,8.0402472,8.0615168
4,8.7037032,8.73946,57.2940195990697,8.731436,8.7554904,8.7783776
5,8.879692,8.9179312,52.9506213519117,8.9120208,8.9349168,8.9541024
6,9.4788192,9.5208064,48.4238005868462,9.5199216,9.545036,9.5680064
7,7.97824,8.0153528,54.569054342437,8.0094296,8.0363672,8.0604088
8,8.7126488,8.7484472,56.6767732636109,8.74246,8.7665016,8.7894688
9,8.7830432,8.8209952,53.1949357082622,8.8160552,8.8380728,8.8570936
10,9.4567744,9.5398608,24.6002980030429,9.5337528,9.5548728,9.5718768
11,7.9715688,8.0124632,49.9590897531213,8.0084,8.0364336,8.0595032
12,8.6896216,8.7265896,54.113260116858,8.7295784,8.7536,8.7805624
13,8.8281848,8.8782328,40.3287364130447,8.8731872,8.8953984,8.9144312
14,9.4036856,9.443684,50.2453248129925,9.439772,9.4616912,9.4837496
15,8.0216448,8.0766104,37.3020034348762,8.0716056,8.0984744,8.1214448
