1,8.783244,8.8203232,54.2729778420234,8.8153576,8.836184,8.8528944
2,9.4127712,9.4586472,44.0193172900865,9.4567352,9.4817192,9.5017768
3,8.120824,8.157564,55.8497985846489,8.1525784,8.1786392,8.1987024
4,8.6348544,8.6696376,57.6554601071787,8.6625728,8.6875544,8.7075368
5,8.75324,8.7923,52.0320430107537,8.7862008,8.8092528,8.8243032
6,9.4146408,9.4726952,34.495600677985,9.467692,9.4877336,9.5026584
7,8.0585696,8.0973592,52.8493307484488,8.0904888,8.1166072,8.1345624
8,8.7217024,8.756592,57.9255021553707,8.7496368,8.7736128,8.7925944
9,8.7729416,8.8109752,52.7018057717382,8.806172,8.8281088,8.84318
10,9.3976216,9.457764,33.5452492750548,9.4507992,9.468852,9.4907152
11,7.9936472,8.0304584,54.9594253922709,8.0255504,8.0525408,8.0715496
12,8.734848,8.769608,57.9707422324505,8.7636208,8.7876616,8.8076488
13,8.7646328,8.813784,40.9726680121741,8.8142464,8.8351096,8.8521296
14,9.4047544,9.4547056,40.559129710597,9.4497552,9.4707472,9.4648136
15,7.980628,8.0275008,42.8426635490092,8.022412,8.0494688,8.072452
