1,8.7635352,8.8027496,51.9345444530573,8.7969272,8.818988,8.8329584
2,9.3987768,9.4386544,51.359133949886,9.4306688,9.4516448,9.4666056
3,8.0025312,8.0416632,52.1734335071036,8.0384104,8.0665024,8.0885728
4,8.6237848,8.6585584,57.5496583615137,8.6514568,8.6765552,8.6965392
5,8.7727328,8.8107384,52.822178836803,8.8058872,8.8278016,8.8428192
6,9.3467832,9.4308872,23.9686221820603,9.4258336,9.4378992,9.4439528
7,7.9867816,8.0236088,55.1600447495325,8.0194112,8.0465984,8.0677312
8,8.634764,8.6695784,57.9983110437058,8.6634968,8.6885272,8.7087016
9,8.8029776,8.8389408,55.7024458335196,8.8331,8.8540792,8.8690952
10,9.4719784,9.5128056,49.6171767841038,9.5098096,9.5327536,9.5498264
11,7.964688,8.0117048,42.9445644960944,8.0066296,8.0326544,8.0536944
12,8.6507992,8.685508,57.8495194302299,8.6787136,8.7035608,8.7236368
13,8.7831288,8.8210512,53.7975497331402,8.8090688,8.8299608,8.8459032
14,9.3798616,9.4207472,49.8554307629101,9.4186936,9.4447016,9.4636072
15,7.9997112,8.0375976,53.8649013894173,8.0306168,8.057612,8.0775624
