1,8.8582304,8.895288,54.3948501791795,8.8899576,8.9123256,8.9321944
2,9.3528768,9.3937368,49.2745619187487,9.3956016,9.4216408,9.446556
3,7.9204568,7.959252,51.7490720501505,7.9602384,7.9891768,8.0161248
4,8.5556976,8.5915464,55.9389658789135,8.5895512,8.6165744,8.6434672
5,8.7182696,8.7572632,52.227750194902,8.7592888,8.7853024,8.8102152
6,9.41388,9.4577816,45.9082402463693,9.450696,9.4727392,9.4767072
7,7.9725888,8.0103832,53.6158796012106,8.010524,8.0414232,8.068476
8,8.6337712,8.6696224,56.0969172580001,8.6676696,8.6946104,8.7215
9,8.8670504,8.9062432,51.9438366230527,8.8950136,8.9192104,8.9382416
10,9.4408048,9.51278,28.4645016616839,9.5077096,9.5247984,9.5417608
11,7.8924712,7.9333648,49.6940303617198,7.9344496,7.9642664,7.9912696
12,8.6346608,8.7036584,29.3695635790233,8.7007336,8.7257344,8.7485792
13,8.8451,8.9001496,36.4649479741904,8.8961752,8.9289744,8.9471192
14,9.5048784,9.5457592,49.2967407682824,9.5426952,9.5656832,9.5866432
15,8.0653176,8.1053032,51.0719358969234,8.100416,8.12038,8.146352
