1,8.8759448,8.951956,53.3038604837182,8.9460576,8.9563072,8.9633232,8.970284,8.9763528,8.9824136,8.9852368
2,9.458924,9.5369272,51.3339939899905,9.5327768,9.5408472,9.5527824,9.5627584,9.5717336,9.5798024,9.5856952
3,8.062728,8.1468544,48.0543277734453,8.1447,8.1526352,8.1606848,8.1689536,8.1777616,8.1846792,8.1897208
4,8.708508,8.7804056,55.7943491855084,8.7725112,8.7844704,8.7954936,8.8054872,8.8160664,8.8258952,8.8316264
5,8.8411592,8.9162152,53.9485850564911,8.910288,8.9164632,8.9243352,8.930468,8.9375264,8.9434296,8.9471648
6,9.4917688,9.5677832,52.8633679934328,9.5657256,9.576644,9.5887992,9.592064,9.5998608,9.6048664,9.6088592
7,8.0537208,8.1265584,54.9593314441994,8.121656,8.12962,8.1375544,8.1455928,8.1527264,8.1606152,8.1646376
8,8.6840488,8.7559448,55.9362829642812,8.7485152,8.7564968,8.764576,8.7728192,8.7804768,8.7878936,8.7919424
9,8.80192,8.8760176,54.1403230334046,8.87024,8.877276,8.8843592,8.8915384,8.8975456,8.9045176,8.907484
10,9.4857056,9.560752,53.3585355193576,9.5556232,9.5627616,9.5697288,9.576704,9.5838312,9.59078,9.5938832
11,8.0516608,8.125596,54.6037638364411,8.1205392,8.1285072,8.1364664,8.1444728,8.1523128,8.159432,8.163476
12,8.6990544,8.7750352,53.0145484122305,8.7660752,8.7735928,8.7839896,8.7928272,8.7995808,8.80852,8.8137376
13,8.8380288,8.911108,55.0054434093419,8.904416,8.9122648,8.9195232,8.9267096,8.9335864,8.9396024,8.9427024
14,9.4930168,9.568828,52.9728747203577,9.5628984,9.566764,9.570836,9.5797184,9.5739688,9.5808648,9.5838376
15,8.0285624,8.111468,48.4142398100972,8.1056768,8.1143912,8.1224952,8.12942,8.1384584,8.1455432,8.1484056
