1,8.9548784,9.0269104,55.7260967347845,9.0275,9.02749,9.02748,9.02751,9.02748,9.02749,9.02749
2,9.6299416,9.7067544,52.5887898891858,9.70735,9.70734,9.70736,9.70734,9.70735,9.70735,9.70732
3,8.2198944,8.2917072,56.2758505447497,8.29228,8.29232,8.29228,8.29232,8.29231,8.29232,8.29232
4,8.8538056,8.9217408,58.9101673359311,8.92231,8.92236,8.92254,8.92236,8.92236,8.92235,8.92235
5,8.9930304,9.0661176,55.4108845324491,9.06668,9.06668,9.06669,9.06668,9.0667,9.0667,9.0667
6,9.6339008,9.7097976,53.0752864415887,9.71038,9.71037,9.71038,9.71038,9.71039,9.71039,9.71036
7,8.2208696,8.2917976,56.5238608166025,8.29233,8.29234,8.29234,8.29234,8.29233,8.29233,8.29236
8,8.848716,8.9176728,58.696102487354,8.91831,8.91829,8.91828,8.91829,8.91829,8.91829,8.91831
9,8.985016,9.0622736,51.857399142609,9.0628,9.06281,9.0628,9.0628,9.06281,9.0628,9.06283
10,9.6313792,9.70776,52.6102083246046,9.70833,9.70832,9.70832,9.70832,9.70832,9.70832,9.70833
11,9.3001024,9.3007968,-15.3732718893916,9.30024,9.3002,9.30024,9.30024,9.30025,9.30025,9.30027
12,8.846964,8.9168968,57.9387783700923,8.91754,8.91753,8.91755,8.91755,8.91755,8.91755,8.91754
13,8.994108,9.0691672,53.3512027839358,9.06973,9.06972,9.06973,9.06973,9.06973,9.06975,9.06971
14,9.6218528,9.7017888,50.1315227181745,9.70232,9.70235,9.70236,9.70235,9.70236,9.70233,9.70233
15,8.2168448,8.2887816,56.3351108194974,8.28937,8.28936,8.28937,8.28936,8.28937,8.28937,8.28939
