1,8.8678304,8.9091112,48.9415999689939,8.9064688,8.9113704,8.9191304,8.9262928,8.9323664,8.9423392
2,9.5606808,9.5613552,-36.2158956109448,9.5613888,9.5602344,9.5601864,9.5601976,9.5602704,9.5601632
3,7.9594744,8.2045848,8.22962550752644,8.2014872,8.210412,8.2185152,8.2265752,8.23442,8.2465272
4,8.7861904,8.8100024,55.8751469847148,8.8103224,8.810236,8.8102664,8.8102712,8.811208,8.811136
5,8.7111056,8.7772744,30.8091124517901,8.772188,8.7784312,8.7834392,8.7743736,8.8042008,8.8132296
6,9.5149208,9.5548016,51.1622836051448,9.549864,9.5558992,9.5606576,9.5603104,9.5579272,9.5608872
7,7.9616624,8.2686504,6.64718620923293,8.2634616,8.2715552,8.2794048,8.2874496,8.29538,8.3062944
8,8.7765288,8.8103224,57.588342171297,8.8052744,8.8103256,8.8103768,8.8102352,8.8102136,8.8110168
9,8.7979976,8.84616,42.3090875869983,8.8404632,8.8497192,8.8643648,8.8772384,8.8926592,8.9089088
10,8.912196,8.974528,32.4739459667589,8.943476,8.9524624,8.9515568,8.9894352,8.9595208,8.9664464
11,8.0915936,8.1294728,53.9837905763574,8.1234696,8.131432,8.1394312,8.1346264,8.1414728,8.152504
12,8.1035776,8.1513472,42.237004287245,8.1462584,8.1582552,8.1681624,8.179308,8.1911608,8.205284
13,8.8661712,8.9072088,48.814160672165,8.9002488,8.9061032,8.9122544,8.9182768,8.9252224,8.9362328
14,9.560768,9.5614256,-27.2475669099648,9.560124,9.5600944,9.560212,9.5600824,9.5601008,9.5600272
15,8.150456,8.2521776,19.7740361929031,8.3409112,8.3408664,8.3409296,8.341272,8.341348,8.3413016
