1,8.963916,9.0350088,56.3669063533855,9.032816,9.0377432,9.0448296,9.0506112,9.0573824,9.064516,9.0675328
2,9.5980104,9.6739232,52.790749386137,9.6727752,9.6787928,9.6849624,9.6907952,9.6988856,9.7048088,9.7078048
3,8.1675832,8.2435736,52.6476976039077,8.242632,8.2497312,8.2565712,8.2645584,8.2735544,8.2805624,8.2835576
4,8.7981744,8.8680016,57.4700890197526,8.8658592,8.871276,8.877572,8.885644,8.8931712,8.901064,8.9051168
5,8.9663736,9.039504,54.7718486429719,9.0374392,9.0423776,9.049516,9.056476,9.0635224,9.0704664,9.0735328
6,9.60096,9.6769088,53.0006688716616,9.675812,9.6807832,9.6879128,9.6949376,9.7018504,9.7078088,9.711788
7,8.1405368,8.2227608,49.0608386845689,8.2216648,8.2277696,8.235776,8.2437328,8.2527576,8.2646032,8.2636312
8,8.80626,8.8760928,57.8765336632639,8.8738168,8.8792472,8.8867288,8.8937472,8.90168,8.9091928,8.9141992
9,8.9632752,9.035272,55.924802213431,9.0322696,9.0380896,9.0441952,9.0510288,9.0581104,9.0650368,9.0681368
10,9.5849272,9.6608952,52.8961931339502,9.658848,9.6648016,9.6709048,9.6777952,9.6848168,9.6908824,9.693836
11,8.1544056,8.2346288,50.225710268352,8.2306072,8.2377048,8.2445888,8.2526344,8.2606824,8.2685496,8.2716512
12,8.809392,8.8782808,58.3340833343012,8.8752544,8.8810056,8.8882584,8.8952728,8.903272,8.9112248,8.9151728
13,8.9613408,9.0334656,55.9878266560191,9.0309352,9.0360344,9.042012,9.0492704,9.05616,9.0621368,9.0651904
14,9.599804,9.6758184,52.9165210802164,9.6747904,9.679836,9.6858072,9.6929496,9.6998416,9.7067736,9.7097544
15,8.1577528,8.235692,51.8774993841357,8.2345848,8.2356672,8.2436184,8.2515976,8.2595992,8.2665808,8.2696064
