1,8.7577296,8.7966432,52.5541558735239,8.7903024,8.7980008,8.8047824,8.811776,8.8179192,8.8277496
2,9.4348928,9.4758416,49.0898585550729,9.471736,9.4816952,9.4916976,9.4777472,9.4698456,9.470792
3,7.9816336,8.0174656,56.1041973654846,8.0123752,8.0214224,8.0294752,8.0384744,8.0464448,8.058392
4,8.6085512,8.6444768,56.6354521566813,8.6354168,8.6424344,8.6514368,8.6583656,8.667492,8.6783536
5,8.5068536,8.5076824,16.8436293436153,8.4951632,8.4970072,8.502968,8.5091944,8.516008,8.5263024
6,9.4106992,9.4558136,45.3350194173026,9.4497528,9.4586616,9.4657384,9.4746832,9.4827256,9.4909096
7,7.9986376,8.0364544,53.0423303928415,8.0334528,8.0425008,8.0515024,8.06046,8.0684848,8.0694368
8,8.6125736,8.6475032,57.6707377124275,8.6423752,8.652332,8.6623576,8.6704144,8.678476,8.6913128
9,8.7488312,8.788784,50.9158206683887,8.78278,8.7899016,8.7967736,8.8038168,8.8109096,8.8198712
10,9.447988,9.4879088,50.5263421574729,9.4618272,9.4816976,9.4747712,9.4816568,9.4865992,9.4945584
11,7.99364,8.030468,55.1832410122722,8.0245176,8.0334464,8.0424376,8.0503808,8.0584504,8.07038
12,8.6037944,8.6395032,57.2624003046867,8.6274488,8.6345632,8.6515104,8.6547,8.6684984,8.6815584
13,8.7881928,8.8260696,53.9284944873891,8.8198368,8.8278872,8.8347016,8.8407288,8.8468416,8.85594
14,9.3904992,9.449672,34.6331287348248,9.446648,9.4416904,9.4415512,9.449872,9.4378296,9.4387648
15,7.9835488,8.0203552,55.1984328812398,8.0152048,8.0232856,8.032412,8.04134,8.0493576,8.0613696
