1,8.9511992,9.0232464,55.7097347294551,9.0212112,9.0170704,9.009112,9.0023448,8.9951488,8.9872472,8.9793672
2,9.632732,9.7097816,52.2018829429363,9.708788,9.7037616,9.6948424,9.6878808,9.679836,9.6728288,9.66402
3,8.2227104,8.2936952,57.1016442956804,8.291656,8.2865584,8.278652,8.2697752,8.2616256,8.2525392,8.2435064
4,8.8549344,8.9236824,58.7858643160519,8.9224496,8.9166552,8.90928,8.900752,8.8918728,8.88378,8.87582
5,8.9894192,9.0624216,55.3335780741455,9.0592792,9.05542,9.0482936,9.0415824,9.0343864,9.0275352,9.0195248
6,9.6490832,9.7249768,53.3218822140466,9.72102,9.7169888,9.7099224,9.70292,9.6958872,9.6889272,9.6809672
7,8.215744,8.2877096,56.3187884211356,8.2846392,8.2806016,8.2726264,8.2645112,8.2565208,8.2475408,8.2385528
8,8.8492736,8.9181496,58.6406701899069,8.91694,8.91278,8.9048192,8.896736,8.888884,8.880268,8.8717432
9,8.9903376,9.0623576,55.5591224659815,9.0594168,9.0554328,9.0485032,9.0413,9.0353944,9.027228,9.0202096
10,9.6358224,9.7129576,51.8877633039138,9.7099488,9.7069304,9.698892,9.6899792,9.6859016,9.676968,9.6690616
11,8.2138336,8.2856784,56.0176881277413,8.2826168,8.2785416,8.2705904,8.2625952,8.2546024,8.246604,8.2375768
12,8.8485672,8.9174488,58.6176772897253,8.9153944,8.9104792,8.903388,8.8952376,8.8872408,8.8795704,8.8712088
13,9.0061304,9.079276,55.2739467582465,9.074156,9.0713456,9.064416,9.0573016,9.0503576,9.0424984,9.0354568
14,9.6319968,9.7078912,52.8293101994343,9.7038072,9.6998696,9.6928024,9.6858776,9.678848,9.6719088,9.6638536
15,8.208624,8.2815208,55.620861272375,8.2785256,8.2745888,8.266556,8.2595256,8.2516776,8.2425512,8.2335248
