1,8.8867328,8.915828,34.4950301080607,8.9118648,8.8966664,8.8828736,8.8658784
2,9.4296952,9.4555992,38.813882025941,9.4524888,9.4365112,9.4224832,9.4065432
3,8.0494,8.0755776,39.1551555528384,8.0695536,8.0526104,8.0345176,8.0134872
4,8.7754264,8.794396,53.8290422570846,8.791504,8.7753848,8.7603352,8.7443792
5,8.9181304,8.9381984,50.8601754036317,8.9348792,8.9218296,8.908716,8.8937008
6,9.528508,9.5484592,50.7110249007591,9.5462072,9.5315152,9.5175896,9.5016152
7,8.108652,8.1385848,34.611022022663,8.1354984,8.121524,8.1054712,8.0854696
8,8.749588,8.7754872,40.0432831902123,8.7733632,8.7573968,8.7414016,8.724364
9,8.9150776,8.9350544,51.7376456689754,8.9327784,8.921932,8.9077128,8.8925248
10,9.5575064,9.5796544,47.2770453314039,9.578316,9.5636312,9.5486568,9.529804
11,7.6429888,7.6692488,38.3846763137857,7.6250456,7.6282192,7.7037144,7.7606632
12,8.6564488,8.6742264,56.590889658895,8.6732008,8.6562688,8.6402216,8.6232568
13,8.900904,8.9209088,51.9671078941085,8.9169824,8.902896,8.8898456,8.8729072
14,9.5446392,9.5645024,50.3601836562094,9.56248,9.5484,9.5345424,9.5186224
15,7.848012,7.8783256,34.0499577747278,8.0003992,8.02062,7.9815496,7.8646776
