1,9.0327848,9.0708176,53.6764476977768,9.0657656,9.0536024,9.0477304,9.0426936
2,9.6383496,9.6795096,49.5905636540335,9.6753768,9.6643744,9.6574392,9.6494544
3,8.2157096,8.2535672,54.0890811884527,8.2494928,8.2216224,8.2105832,8.2025672
4,8.848572,8.8875464,52.4206196888228,8.8851968,8.8761808,8.8691312,8.861168
5,9.030836,9.0688976,53.174569644998,9.0648344,9.0547304,9.0477744,9.041712
6,9.630436,9.6753624,45.449085615585,9.6714224,9.6634296,9.6554392,9.6484472
7,8.1498712,8.1876832,53.9418597270699,8.1845504,8.1714776,8.1634544,8.15548
8,8.882388,8.917132,58.3824545245224,8.912188,8.8991256,8.8922296,8.8842128
9,8.9478528,8.983804,55.7200872293561,8.9797576,8.9697104,8.9638616,8.9568768
10,9.542316,9.5844216,47.9948272913805,9.5824472,9.5733864,9.568464,9.5623864
11,8.141056,8.177964,54.4801669014868,8.17562,8.16382,8.1564824,8.1493712
12,8.8483304,8.8841384,56.0885332886515,8.8812096,8.8692672,8.8612056,8.8531592
13,8.9397928,8.9778168,53.7319798022301,8.973856,8.9638808,8.9590328,8.9518576
14,9.6375864,9.6773744,51.0955966623106,9.6742904,9.6633264,9.6563448,9.649388
15,8.214584,8.2525336,53.1977464848125,8.2484976,8.2374872,8.2305064,8.223484
