1,8.8819248,8.9098704,53.7416623726083,8.9037888,8.920876,8.9358552,8.9478528
2,9.4005968,9.436528,42.5437001825729,9.4315808,9.4466656,9.4605752,9.474568
3,8.0594696,8.092416,46.6669863778742,8.0833376,8.102416,8.1193608,8.1344376
4,8.7004984,8.7334256,46.8253723365491,8.7235216,8.7393568,8.7563592,8.7724696
5,8.8728232,8.9018304,52.7900314404689,8.8970896,8.9130904,8.9261568,8.9388944
6,9.4825504,9.511552,52.2098573871771,9.5065528,9.5215504,9.5363864,9.5495064
7,8.0734152,8.1104336,40.6477427441479,8.104416,8.1223832,8.1384504,8.1533512
8,8.7475,8.775324,55.1156699252465,8.767196,8.7842944,8.801292,8.8173112
9,8.8770456,8.9059672,53.4073910157141,8.899872,8.9159784,8.9296936,8.9429904
10,9.5136664,9.5435344,51.2317865273864,9.538564,9.5535536,9.5684344,9.5825368
11,8.06454,8.09342,52.9331163434886,8.086488,8.1053536,8.1213528,8.1373448
12,8.7124856,8.7402232,55.3645665089986,8.7332992,8.7492632,8.7662456,8.7832712
13,8.8690272,8.8980216,52.2078401346463,8.8939896,8.9119928,8.9269952,8.9418456
14,9.4716752,9.5016208,51.6048367706782,9.4965112,9.5105432,9.5254376,9.5385424
15,8.065508,8.09438,53.6868523136607,8.0863248,8.105376,8.1214488,8.1374408
