1,8.8562104,8.895288,51.492138718856,8.8922408,8.915464,8.9355024
2,9.4858536,9.5297976,46.4511833242311,9.5298056,9.552804,9.5747576
3,8.070748,8.108524,53.0958386277013,8.1055816,8.130432,8.1529944
4,8.7247064,8.759572,57.5163140746182,8.7535888,8.7775984,8.8014688
5,8.8532088,8.8984952,44.3816200890349,8.893564,8.9155696,8.935404
6,9.4868408,9.526744,50.7825888650518,9.5236944,9.5466808,9.5666392
7,8.0793016,8.1201952,50.0749897294459,8.1135072,8.13822,8.161456
8,8.6966304,8.7416272,44.8116621626428,8.7355504,8.7595072,8.7837944
9,8.8717496,8.91478,46.5900340224574,8.906436,8.9296896,8.9523384
10,9.4837568,9.5247144,49.2529200929736,9.5227176,9.5446504,9.5646072
11,8.0656288,8.1075088,48.9768624641845,8.1044784,8.12934,8.152344
12,8.7126984,8.7475056,58.3098726700231,8.7405128,8.764496,8.7876656
13,8.8383064,8.8753128,54.0911626097119,8.8712256,8.8924344,8.9121408
14,9.435632,9.4878192,38.5346253487441,9.4817784,9.5036232,9.5227328
15,8.065568,8.1043752,52.041698447712,8.1005232,8.12646,8.1504272
