1,8.8699616,8.9068152,54.3364881585508,8.901924,8.9098776,8.9150168,8.9218808,8.928896,8.9389928
2,9.4478568,9.530988,24.5544175953191,9.5329016,9.5388616,9.5379512,9.525852,9.5349,9.545836
3,8.0787392,8.1155488,54.7517712770585,8.1135408,8.12238,8.1304184,8.1384824,8.145292,8.156412
4,8.7109072,8.7457896,57.7179150517154,8.7385528,8.7467728,8.753584,8.7625248,8.7696784,8.7826424
5,8.8338128,8.8780088,45.2878133767767,8.8720088,8.8810904,8.8900232,8.9017752,8.908796,8.912956
6,9.4799504,9.5188592,52.1018792663874,9.5157384,9.5257688,9.534764,9.5437344,9.5527192,9.5667128
7,8.0765272,8.1143944,53.9655321756019,8.1105528,8.1195864,8.1285248,8.137292,8.1444608,8.1553832
8,8.2845088,8.3408192,35.8399869295896,8.342772,8.3716248,8.3787832,8.3828216,8.3917952,8.4018512
9,8.8458744,8.8849808,51.4935048994542,8.8809376,8.8868408,8.8959256,8.9039296,8.9110672,8.9209632
10,9.4698808,9.5379352,29.5751193163119,9.5329656,9.5378792,9.544732,9.551716,9.550028,9.5607992
11,8.064656,8.103492,52.3686888454014,8.1004584,8.1084184,8.116296,8.1243448,8.1313192,8.1433384
12,8.710704,8.7508536,50.9985304959459,8.7446976,8.75164,8.7586616,8.7687112,8.7766328,8.7886616
13,8.8299736,8.8689632,51.5921117426199,8.8659808,8.8720408,8.8790912,8.887156,8.8920656,8.901092
14,9.486712,9.5256576,51.8591933363462,9.5217528,9.5296704,9.5367448,9.544636,9.55274,9.5626576
15,8.0615576,8.099436,53.634620258511,8.0944536,8.1013464,8.1103184,8.1173752,8.1243384,8.1344168
