1,8.8653416,8.9033048,53.8740991275761,8.8972688,8.9041944,8.9110456,8.9170848,8.926052,8.9353136
2,9.5187912,9.5587736,50.1548381287772,9.5557112,9.5627232,9.571668,9.5787416,9.5867408,9.5988208
3,8.0697864,8.1075832,53.5833933031359,8.1075432,8.1154712,8.123524,8.1324672,8.1415272,8.1534568
4,8.7266928,8.7615064,57.9750040214175,8.7542656,8.7625584,8.7674736,8.7765704,8.7845784,8.7975816
5,8.7990912,8.8522256,38.5162267758732,8.84718,8.8543096,8.862184,8.8690728,8.87494,8.8851512
6,9.485764,9.540948,36.9898231371408,9.5418392,9.5428056,9.5537296,9.5560768,9.56486,9.5749408
7,8.0716528,8.1105616,52.6714059544374,8.106524,8.114476,8.1234888,8.1304888,8.1384144,8.149376
8,8.7047112,8.739588,57.980709239381,8.7325768,8.739572,8.7475608,8.7555744,8.7636728,8.7765976
9,8.8458296,8.8869976,48.7006267003489,8.874948,8.8831384,8.8901768,8.8970896,8.911868,8.914028
10,9.4799096,9.5187104,51.78214366714,9.51774,9.523924,9.532896,9.5428136,9.5527936,9.5657184
11,8.0695512,8.1074768,53.6293585335482,8.1034336,8.1114344,8.1204304,8.1283184,8.1353528,8.1464456
12,8.725948,8.761712,57.5703556649167,8.7547536,8.7634648,8.7715736,8.7795944,8.7885392,8.8006656
13,8.8511672,8.8900152,52.4247374382211,8.8839864,8.8909216,8.8978968,8.9050736,8.9118584,8.9217672
14,9.5188376,9.5587072,50.2994411782396,9.556752,9.5647896,9.5728304,9.579708,9.5877312,9.5986872
15,8.086696,8.1234856,55.3746058668746,8.1183736,8.1273944,8.135448,8.1433696,8.1514704,8.162432
