1,8.8066664,8.8436416,54.4393701724391,8.8385112,8.8456128,8.8516432,8.8616136
2,9.4986648,9.5375528,51.7491616951244,9.5335224,9.5405528,9.546548,9.5563272
3,8.1085952,8.1434232,57.6709199494643,8.1392504,8.1462648,8.1392968,8.1503536
4,8.73038,8.7704328,50.8942745575843,8.759344,8.7773256,8.80242,8.8213552
5,8.743452,8.788632,44.5176051350153,8.783564,8.790636,8.7975632,8.8065552
6,9.4215872,9.4705752,40.8350044908946,9.4705584,9.476576,9.4835816,9.4935592
7,7.9123,7.955488,46.9350097249238,7.9492792,7.954348,7.9622688,7.9733416
8,8.6345752,8.675388,50.0105996158075,8.6722888,8.6803144,8.6882304,8.7002568
9,8.8515232,8.8926088,49.3976867807713,8.8863992,8.8894136,8.8974712,8.9045072
10,9.5095872,9.5484352,51.7360533360794,9.5445816,9.5505328,9.5575008,9.566596
11,7.9743368,8.0174072,46.5403711133406,8.0064896,8.0486232,8.0520296,8.0634512
12,8.63538,8.675396,51.3062025189929,8.6702296,8.6782168,8.6862552,8.6963192
13,8.8222008,8.8654864,47.3198846729619,8.8539472,8.8605288,8.864172,8.875388
14,9.6570104,9.6977464,49.9296690887679,9.1132784,9.1304336,9.1092928,9.5976984
15,8.106528,8.141248,57.7880760368692,8.1262584,8.1333344,8.1413904,8.151812
