1,8.9654968,9.0375288,56.0094791203909,9.0343792,9.0394336,9.0456392,9.0525416,9.0587304,9.0653384,9.0684984
2,9.5999184,9.6758984,52.6499183995792,9.672964,9.6788824,9.6857784,9.69296,9.6988216,9.7058048,9.7088416
3,8.1644432,8.2413848,52.5361598926969,8.2385216,8.2444648,8.252456,8.2604088,8.2684664,8.2764824,8.2794136
4,8.804296,8.8742264,57.9656887419502,8.8697336,8.8749832,8.8816792,8.8897288,8.8969976,8.9047064,8.9091344
5,8.9522736,9.0253384,55.1355016369024,9.0231376,9.0282624,9.034256,9.041292,9.0484336,9.055524,9.0575848
6,9.5920504,9.6698968,51.4793182472148,9.6697624,9.6749128,9.6818344,9.6888728,9.6968224,9.7027872,9.7058712
7,8.1635512,8.2395392,53.0828393956949,8.237584,8.2444736,8.2524664,8.2595152,8.2684392,8.2753912,8.2794048
8,8.8069032,8.8767488,57.5650778288119,8.8750208,8.8788216,8.8867808,8.89466,8.9030168,8.9100216,8.9140184
9,8.9641544,9.036208,56.2408429280422,9.033092,9.039124,9.0453512,9.0512256,9.058332,9.0653328,9.0682472
10,9.5948984,9.6727712,51.9791762977575,9.6709016,9.67688,9.6838104,9.6898744,9.6969144,9.7029432,9.7059104
11,8.1554896,8.2365848,49.7739668932316,8.235556,8.2426392,8.2505456,8.258476,8.2664544,8.2744792,8.2774584
12,8.7882592,8.8591352,56.9465601896268,8.8586464,8.8639576,8.8706912,8.877676,8.8867248,8.894004,8.8979272
13,8.971412,9.0425176,56.4108537161636,9.0394184,9.0453528,9.0516248,9.0584248,9.065284,9.0720728,9.0753864
14,9.5969304,9.6738256,52.5636710743967,9.6727896,9.6777792,9.6837704,9.6909432,9.6978968,9.7039368,9.7069016
15,8.1655208,8.2405184,53.6887633737615,8.2357512,8.2417656,8.2526016,8.2604504,8.2684432,8.2754456,8.2784832
