1,8.8897216,8.92976,50.1064578005112,8.9248392,8.9327008,8.9405224,8.9474904,8.954492,8.9636272
2,9.4925976,9.5326056,50.079334133173,9.5276808,9.5346864,9.5416832,9.5486376,9.5556072,9.5656624
3,8.093568,8.1294256,56.5295390656375,8.1163152,8.1243576,8.1318712,8.1394248,8.1464288,8.1576088
4,8.7085976,8.7441976,56.6397696629205,8.737356,8.7442152,8.7522296,8.760236,8.7683096,8.7801592
5,8.8808672,8.9179704,54.2356077103878,8.9144248,8.9219352,8.9289688,8.9362008,8.9417536,8.9517872
6,9.4306216,9.4745528,45.9744509596831,9.4694768,9.4765592,9.478688,9.489388,9.495484,9.5044632
7,8.0857016,8.1224968,55.9244031830235,8.1194512,8.1154952,8.122392,8.1303232,8.1374192,8.1483952
8,8.7264496,8.764236,53.8539421590838,8.7553408,8.7633152,8.7712568,8.7793296,8.7882864,8.8003576
9,8.8030224,8.8391192,56.1002138693718,8.8327952,8.8400056,8.8468376,8.8528568,8.8599384,8.8688504
10,9.431632,9.4735368,48.7036282239752,9.468624,9.474496,9.482476,9.4885096,9.4955056,9.5054496
11,8.0513984,8.1035992,38.7813060336243,8.0964888,8.1024256,8.1085032,8.1153656,8.1254352,8.1374152
12,8.6594016,8.6973872,52.7597457984093,8.6903088,8.6973928,8.7052912,8.7134328,8.7252264,8.7324744
13,8.7816488,8.8195936,53.3675022664502,8.8132288,8.8209216,8.8278584,8.8338336,8.8398872,8.8498608
14,9.51366,9.5615768,42.5205188994262,9.5565352,9.563532,9.5705344,9.5775352,9.5846296,9.5945448
15,8.0634928,8.101496,53.7747347591802,8.0964864,8.1034848,8.112316,8.1202416,8.1284448,8.1394464
