1,8.8109608,8.8479,54.5681010958562,8.8429016,8.8577976,8.8710008,8.8790136
2,9.3746072,9.418716,46.2182466990713,9.4157144,9.4307784,9.445652,9.4556568
3,7.9966248,8.0344648,53.4133720930231,8.0303912,8.0522632,8.0623872,8.0783944
4,8.6317064,8.66654,58.2940896146268,8.6585848,8.674608,8.6906232,8.701596
5,8.773828,8.8127232,52.6014932433813,8.8069696,8.821172,8.8347912,8.8436232
6,9.4166904,9.467676,39.6099016192803,9.4598544,9.461744,9.4738392,9.483788
7,7.98866,8.0255416,54.8990824693071,8.0193552,8.0225584,8.040512,8.0534376
8,8.6016216,8.6365816,57.2456178489705,8.628576,8.6455592,8.661596,8.673536
9,8.7544856,8.796388,48.9891891633896,8.7897624,8.8045008,8.8175904,8.8266488
10,9.412604,9.459652,42.7943461996257,9.4516856,9.467724,9.4837696,9.4936776
