1,8.866936,8.8948856,55.0117640324022,8.8899416,8.9059512,8.9199416,8.9320296
2,9.4223928,9.4645624,36.6770374867208,9.4584688,9.4725656,9.486556,9.5005848
3,7.9985848,8.027436,52.6406943212066,8.0231824,8.0423136,8.0593032,8.0755512
4,8.2008512,8.2413024,37.2307768372758,8.2423216,8.2392072,8.2562424,8.3193216
5,8.4653304,8.5047416,38.273485709646,8.5836248,8.7134312,8.7284232,8.7424736
6,9.5064384,9.537564,49.3470519443813,9.5314928,9.5465584,9.5615344,9.5745032
7,7.9924392,8.0213088,53.3683182309416,8.0142296,8.0343016,8.0522976,8.0683352
8,8.6405344,8.6673088,56.6694230309534,8.6602776,8.6773672,8.6941528,8.7092824
9,8.8204376,8.8517216,48.4991113668338,8.8668808,8.8867792,8.8849168,8.8956976
10,9.4925648,9.528676,41.8120915394663,9.5257392,9.5416736,9.558516,9.5696056
11,7.9853896,8.0131912,55.4282631215486,8.0003224,8.0182768,8.0363152,8.053308
12,8.6615248,8.6882672,57.4682377049184,8.6792624,8.6962448,8.7142832,8.730276
13,8.9501136,8.9790248,53.4985196048598,8.9669912,8.9870016,8.9950104,9.007868
14,9.4106136,9.4525456,36.1998807593238,9.4486016,9.463596,9.4775744,9.4906488
15,8.0460864,8.0466872,6.40146471372389,8.007196,8.0362992,8.050368,8.0603224
