1,8.9418968,8.980052,52.7255524803955,8.9758464,8.9599576,8.9407736
2,9.5305848,9.5794552,41.6807024292822,9.5752432,9.5575512,9.5345656
3,8.0585592,8.0964312,54.064596535699,8.0903552,8.068348,8.0403384
4,8.2008856,8.8044216,3.35840745208239,8.8185464,8.7984936,8.7733696
5,8.8233112,8.8614248,53.1235936778461,8.8618064,8.8460456,8.824756
6,9.5635448,9.6035168,50.8644751325944,9.5994272,9.5825368,9.560588
7,8.12062,8.1564728,57.1053306854712,8.1524504,8.1313976,8.1073568
8,8.674584,8.7093352,57.7845829784286,8.7113912,8.6942776,8.6702936
9,8.8231144,8.8610552,54.1587051406409,8.8570744,8.8381848,8.8181144
10,9.5343704,9.5855672,39.8160822551413,9.5785344,9.559532,9.539672
11,8.11154,8.15052,51.3214571575161,8.1486568,8.129532,8.1054296
12,8.7867056,8.8214008,59.2012497405984,8.8183728,8.7982872,8.774348
